review_priority,priority_reason,review_status,duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,disease_id_a,sample_id_b,dataset_id_b,disease_id_b,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement
3,cross_dataset_overlap,pending,DUPLICATE_785862af87ea07e93b6f,perceptual,FITZPATRICK17K_C_6e1a0490f7a3351876b06efead19af68,fitzpatrick17k_c,,DERMNET_KAGGLE_a73c0c53f2f51c746021,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_78e49a18e89caa78c86c,perceptual,FITZPATRICK17K_C_1ea8a8ab6c734d0f1290951de649ccbe,fitzpatrick17k_c,D025,DERMNET_KAGGLE_8e9530f441b4f93e6923,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_79a98ec9cdaa453357a1,perceptual,FITZPATRICK17K_C_e4984a2cef00ed3d8368363e3b348c9c,fitzpatrick17k_c,D003,DERMNET_KAGGLE_9da84c748f395186d7e4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7b93cd8ce55883c345d3,perceptual,FITZPATRICK17K_C_2eedc5996a183d8cc87b02963987df6f,fitzpatrick17k_c,,DERMNET_KAGGLE_d6670b999bb1345df844,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7cabae02cadfb7ff8e7b,perceptual,FITZPATRICK17K_C_2cc47698a46f2371a31a5a5a547de03a,fitzpatrick17k_c,D004,DERMNET_KAGGLE_253dde333bd245c82f49,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d12338f8f7a8dc89e81,perceptual,FITZPATRICK17K_C_67ea4ccbb097588aae1d61ec6e239a70,fitzpatrick17k_c,,DERMNET_KAGGLE_2eff1d3ede64b5e0abaa,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d6770b601bd491ad4b7,perceptual,FITZPATRICK17K_C_1a6ba4fa993a51643d50d156940b4f9a,fitzpatrick17k_c,,DERMNET_KAGGLE_499cd318c5c5d48a06e9,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d6770b601bd491ad4b7,perceptual,FITZPATRICK17K_C_1a6ba4fa993a51643d50d156940b4f9a,fitzpatrick17k_c,,DERMNET_KAGGLE_79b74857828850ede366,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d6770b601bd491ad4b7,perceptual,FITZPATRICK17K_C_1a6ba4fa993a51643d50d156940b4f9a,fitzpatrick17k_c,,DERMNET_KAGGLE_c203146186a1375bcd1b,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d6770b601bd491ad4b7,perceptual,FITZPATRICK17K_C_1a6ba4fa993a51643d50d156940b4f9a,fitzpatrick17k_c,,DERMNET_KAGGLE_f3132f0eb28bb210292d,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7d74edbfad2aa559e8d2,perceptual,FITZPATRICK17K_C_0b04efa3c475de827500dad79ab23a37,fitzpatrick17k_c,,DERMNET_KAGGLE_d346a788f000c7b32230,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_7dbc1c98d4d323c650cc,perceptual,FITZPATRICK17K_C_1744e96d318e4d053e925521e69b8ad6,fitzpatrick17k_c,D007,DERMNET_KAGGLE_43a0ff53591e767bfc38,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_830e19d3fe9d52b992be,perceptual,FITZPATRICK17K_C_92f3975608d13830696a85a2b1d941e4,fitzpatrick17k_c,,DERMNET_KAGGLE_c3430d8e51238cf4f497,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_832fa0571bdccd609b84,perceptual,FITZPATRICK17K_C_6f9534bd948e9c06b59291577c5bd0c7,fitzpatrick17k_c,,DERMNET_KAGGLE_019a0aa7999011e95442,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_832fa0571bdccd609b84,perceptual,FITZPATRICK17K_C_6f9534bd948e9c06b59291577c5bd0c7,fitzpatrick17k_c,,DERMNET_KAGGLE_faa615e8e2d75c431a00,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_848e035c056c79be7c45,perceptual,FITZPATRICK17K_C_7c1aca8e27322c696f6802a23c5ad547,fitzpatrick17k_c,D009,DERMNET_KAGGLE_27b5c0d6c678e364f578,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_85113ce15afd42ce3d4d,perceptual,FITZPATRICK17K_C_45e5c24ce7d87b5ed5cbd8cf5fb0797b,fitzpatrick17k_c,D009,DERMNET_KAGGLE_7a40d87faf12c7efe6af,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_861d6aed3eadebfcdad8,perceptual,FITZPATRICK17K_C_f5131b17762770c343563dbe376baf2a,fitzpatrick17k_c,D009,DERMNET_KAGGLE_9a2cefe78132d16983b8,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_861d6aed3eadebfcdad8,perceptual,FITZPATRICK17K_C_f5131b17762770c343563dbe376baf2a,fitzpatrick17k_c,D009,DERMNET_KAGGLE_f93c8520f1899ccf4421,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_869f137e5abfbeac089f,perceptual,FITZPATRICK17K_C_4e75fb23e3809ecf794a3c972131d926,fitzpatrick17k_c,,DERMNET_KAGGLE_0eafef20a1370ff0af32,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_869f137e5abfbeac089f,perceptual,FITZPATRICK17K_C_4e75fb23e3809ecf794a3c972131d926,fitzpatrick17k_c,,DERMNET_KAGGLE_e9e07a7de414e15e8a9f,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_887626fde47995623f5a,perceptual,FITZPATRICK17K_C_13ce683b41cc842f3ceaaa767d0ff1b0,fitzpatrick17k_c,,DERMNET_KAGGLE_1ee8a25c9df0eda8653e,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_88b022efcdaf937f7b2d,perceptual,FITZPATRICK17K_C_26af5b2e732828f7155a547f50b329e7,fitzpatrick17k_c,,DERMNET_KAGGLE_4c32e7fb2d7b54cd354d,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_896ffc04504605ee159f,perceptual,FITZPATRICK17K_C_323977042db803ae6431a1fc47e31e2b,fitzpatrick17k_c,D009,DERMNET_KAGGLE_b56c5bf1839b0f9f7859,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8c41710747084071674f,perceptual,FITZPATRICK17K_C_5f27667f0e202569d669ac4c85dc8bd6,fitzpatrick17k_c,,DERMNET_KAGGLE_b6617200dd9f57c2837c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8c6bd65248a3cfa4dbfc,perceptual,FITZPATRICK17K_C_7e2b203e9dd4e8094084689e59a3d591,fitzpatrick17k_c,,DERMNET_KAGGLE_a487ef954e6cb4fd735b,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8d66f1a29dbe128d0edf,perceptual,FITZPATRICK17K_C_9a087b55d62ad5587c2f0193464b8346,fitzpatrick17k_c,,DERMNET_KAGGLE_d4adca045d0f435de2d3,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8fb355afeb76180f830a,perceptual,FITZPATRICK17K_C_0dd2cb24c519040fca7c77ed6609afed,fitzpatrick17k_c,D007,DERMNET_KAGGLE_eec7ad1e51165fbbc375,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8fc873d964fbc4ef5606,perceptual,FITZPATRICK17K_C_f681da0c8d75e5736391b74981cd69e1,fitzpatrick17k_c,D003,DERMNET_KAGGLE_965393e267c15e93a391,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_8ff18d519ebc2a411660,perceptual,FITZPATRICK17K_C_01f134463d742b305c43f04ddc179b4d,fitzpatrick17k_c,,DERMNET_KAGGLE_55035b79f4e915f991c6,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_902b649c4e0fd5271014,perceptual,FITZPATRICK17K_C_bfb31ace3fade7c1e951589415ccb544,fitzpatrick17k_c,D013,DERMNET_KAGGLE_d3d6a8cd46d214a00bcf,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_902b649c4e0fd5271014,perceptual,FITZPATRICK17K_C_bfb31ace3fade7c1e951589415ccb544,fitzpatrick17k_c,D013,DERMNET_KAGGLE_e3e5a10f1998db9fa482,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9040e42bc815060c6035,perceptual,FITZPATRICK17K_C_97a3cfd3d1d14c80de15bcc4d8942e6d,fitzpatrick17k_c,,DERMNET_KAGGLE_fc56a67da959f60c1748,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9318341e0609100e2e92,perceptual,FITZPATRICK17K_C_d10076881c1f67e8bf8e3cb115c3095b,fitzpatrick17k_c,,DERMNET_KAGGLE_429c01fbfea76b5a5284,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_93582ac8a2983b2b6ede,perceptual,FITZPATRICK17K_C_e99ddec084788beb943120624392b943,fitzpatrick17k_c,,DERMNET_KAGGLE_0ed48a7fdae8ff844f8a,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_93ae10562d4bcf2138d1,perceptual,FITZPATRICK17K_C_8e21168f3d44ee056ac13d0a4c6e3edf,fitzpatrick17k_c,,DERMNET_KAGGLE_1b5bbc376ea22f66d5a0,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_94bc7ea26d0971c89e25,perceptual,FITZPATRICK17K_C_bb23fa10c71a57d17a8c7eb4773db237,fitzpatrick17k_c,,DERMNET_KAGGLE_c643437ba6062c64fbc3,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_94f426777fee84f0b69c,perceptual,FITZPATRICK17K_C_d33a6dabd12e69b60f9d72f9fa6eab7e,fitzpatrick17k_c,,DERMNET_KAGGLE_46ffd76b9a5684c31383,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_95f3b444080175deedb7,perceptual,FITZPATRICK17K_C_47369f84c3e1dd1d606b1ec52a32e91f,fitzpatrick17k_c,,DERMNET_KAGGLE_651a271d494e97f5999c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9618b6fdc82c747b9004,perceptual,FITZPATRICK17K_C_d28d3c4548f7d21b34cd5908b110984f,fitzpatrick17k_c,,DERMNET_KAGGLE_78f0a5ebcec063baeb0c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9618b6fdc82c747b9004,perceptual,FITZPATRICK17K_C_d28d3c4548f7d21b34cd5908b110984f,fitzpatrick17k_c,,DERMNET_KAGGLE_bd3430f837d6d2675649,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_97091355001f4844a23f,perceptual,FITZPATRICK17K_C_6db6d0d590aeb549f8b454a783c9ddca,fitzpatrick17k_c,,DERMNET_KAGGLE_b65d7d6f23ca31a23d10,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_974b78d364d936aea364,perceptual,FITZPATRICK17K_C_6c6acb312e710162094cba6fd6445d77,fitzpatrick17k_c,,DERMNET_KAGGLE_58c6252ecbcaf317b24a,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_974b78d364d936aea364,perceptual,FITZPATRICK17K_C_6c6acb312e710162094cba6fd6445d77,fitzpatrick17k_c,,DERMNET_KAGGLE_5db341a855868e2fcf9f,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_974b78d364d936aea364,perceptual,FITZPATRICK17K_C_6c6acb312e710162094cba6fd6445d77,fitzpatrick17k_c,,DERMNET_KAGGLE_e03ecc36b91c882cc793,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9a790d2599abbffeddd4,perceptual,FITZPATRICK17K_C_8d5ff52807e2603f38f1b4a82f065a48,fitzpatrick17k_c,,DERMNET_KAGGLE_957acdd8fef94cd2a590,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9d313dc4134865151806,perceptual,FITZPATRICK17K_C_b19ba4bd6156a03456a44fa842e366fa,fitzpatrick17k_c,D009,DERMNET_KAGGLE_67621a219b2661d7ff31,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9db17f0eebcfa4046a4f,perceptual,FITZPATRICK17K_C_d8e7448c86f349f0b31e5ec9bfc8a15e,fitzpatrick17k_c,,DERMNET_KAGGLE_ac0cb8e7106314ae00c8,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9debb2025cb1fa1298f6,perceptual,FITZPATRICK17K_C_376d663d0ba6be6be066fb748fa3123f,fitzpatrick17k_c,D003,DERMNET_KAGGLE_78e7e0cabd4c2f9d7a4c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9f158d9c64066d5423f0,perceptual,FITZPATRICK17K_C_3e9d2492e9f6dec28e712a9e3e851ae3,fitzpatrick17k_c,D014,DERMNET_KAGGLE_2aec003aac98d886b591,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9f158d9c64066d5423f0,perceptual,FITZPATRICK17K_C_3e9d2492e9f6dec28e712a9e3e851ae3,fitzpatrick17k_c,D014,DERMNET_KAGGLE_9a0ce7a77a36b0f6999c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_9fc13a4bcd088499429d,perceptual,FITZPATRICK17K_C_b995952866ae3103145c29d15f11f8d8,fitzpatrick17k_c,,DERMNET_KAGGLE_389c176313fa773280f3,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a0db36cab618319d1907,perceptual,FITZPATRICK17K_C_6cae680fb52f29577297ee19ef5a142a,fitzpatrick17k_c,D014,DERMNET_KAGGLE_90246c58c75a0f8d8976,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a0db36cab618319d1907,perceptual,FITZPATRICK17K_C_6cae680fb52f29577297ee19ef5a142a,fitzpatrick17k_c,D014,DERMNET_KAGGLE_bdb84d777022d5451b8d,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a0f29943b780051b49d8,perceptual,FITZPATRICK17K_C_0b244b6ab6852db11ce9db1171bdcac0,fitzpatrick17k_c,D014,DERMNET_KAGGLE_6c698f94013bb6de2fce,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a0f29943b780051b49d8,perceptual,FITZPATRICK17K_C_0b244b6ab6852db11ce9db1171bdcac0,fitzpatrick17k_c,D014,DERMNET_KAGGLE_f3880de54b35bbc04b6b,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a31a41a7ba400cdfc083,perceptual,FITZPATRICK17K_C_697f866d7be02143ad7b8a17e521bbcf,fitzpatrick17k_c,,DERMNET_KAGGLE_f14aec15624efb1725b1,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a365de407d6be8c70ec0,perceptual,FITZPATRICK17K_C_1f634d87be39950bf1d1f87fb9f84d0b,fitzpatrick17k_c,,DERMNET_KAGGLE_16d16b1e45bf93c8bcf7,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a40356377c0dc53d984c,perceptual,FITZPATRICK17K_C_997d8434ffab55de06dc1759f4525d57,fitzpatrick17k_c,,DERMNET_KAGGLE_84a6930e324bccd17c02,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a56ebef6259e37e8fa6d,perceptual,FITZPATRICK17K_C_6baa572f5b08c45a0bedee41efb14a2b,fitzpatrick17k_c,,DERMNET_KAGGLE_5f5ce969e6de27f3eb94,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a655cdea80b7da4e8d0a,perceptual,FITZPATRICK17K_C_9a5f998ab51a9b43f16b21b25aaf96a8,fitzpatrick17k_c,D004,DERMNET_KAGGLE_455ec573d73f749ee655,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a669b1757790f990a409,perceptual,FITZPATRICK17K_C_da0546bd165126ebf7b544bee8991ece,fitzpatrick17k_c,D016,DERMNET_KAGGLE_51d80cdd71288a64999e,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a7055d641dc54e0a42f6,perceptual,FITZPATRICK17K_C_a635aac0c468dd48b0ba5a5f96929d07,fitzpatrick17k_c,D009,DERMNET_KAGGLE_6df5c1382c21b78ffe7a,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a78904d50d330422fe78,perceptual,FITZPATRICK17K_C_3bb40e7310c4c6dc1d1e59eb52551afd,fitzpatrick17k_c,D007,DERMNET_KAGGLE_19fd83409c475fc5f05c,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a78904d50d330422fe78,perceptual,FITZPATRICK17K_C_3bb40e7310c4c6dc1d1e59eb52551afd,fitzpatrick17k_c,D007,DERMNET_KAGGLE_3a1b06b3adca1ade555b,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a7afed934efa3c67bdfb,perceptual,FITZPATRICK17K_C_f7a264f185970e7216860285ff06f309,fitzpatrick17k_c,D009,DERMNET_KAGGLE_e71d0bd383a3841a52c4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a92a9dff8d91fb5dbe6c,perceptual,FITZPATRICK17K_C_82d51006e6d32b5d5471b13010d425aa,fitzpatrick17k_c,,DERMNET_KAGGLE_69af4b0a39a3d12167ea,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_a991858defdb093de88f,perceptual,FITZPATRICK17K_C_d187e996edd4572afb40528c4caa27e9,fitzpatrick17k_c,,DERMNET_KAGGLE_7594399b8a889814c43e,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_aa0c899eaeba4b56d276,perceptual,FITZPATRICK17K_C_f8d6d3c1161a8991db0cbc8dcf94e281,fitzpatrick17k_c,D012,DERMNET_KAGGLE_d26939a9440b08042122,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_accb1b7627078fe7536b,perceptual,FITZPATRICK17K_C_b9f1afbd3cda35f372166c8dc38719a7,fitzpatrick17k_c,,DERMNET_KAGGLE_b15bdef4a352bbfad842,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_ad96cc5ef3ba7158f3da,perceptual,FITZPATRICK17K_C_802df9a9a651c7e49fbd1391817480c2,fitzpatrick17k_c,,DERMNET_KAGGLE_4126b142a6ea2a688ffe,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_ae826af6a3b76c952023,perceptual,FITZPATRICK17K_C_e5f5a6b8a509d4240eea324137d18567,fitzpatrick17k_c,D003,DERMNET_KAGGLE_3c3be8941b8d74ef5ca9,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_af019e1863638a3efcf1,perceptual,FITZPATRICK17K_C_dede5e8245327b7be6b3eb3e9c9bfa51,fitzpatrick17k_c,D016,DERMNET_KAGGLE_a8c0ac8eca075924d70e,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_af4abe49a9baedfb50a6,perceptual,FITZPATRICK17K_C_af3c985f980b54b34337d08ee8b50d0d,fitzpatrick17k_c,D007,DERMNET_KAGGLE_5db2f6641b93727da728,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_afce7397b764f438e802,perceptual,FITZPATRICK17K_C_5b21b163947e35570130cb9c97c16232,fitzpatrick17k_c,,DERMNET_KAGGLE_d88c28337030aaed1db4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b0bc81035a05edb8ddb4,perceptual,FITZPATRICK17K_C_da53d211c566908e81bf77e508df68e1,fitzpatrick17k_c,D016,DERMNET_KAGGLE_9dc797f05de768f6d2f6,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b0bc81035a05edb8ddb4,perceptual,FITZPATRICK17K_C_da53d211c566908e81bf77e508df68e1,fitzpatrick17k_c,D016,DERMNET_KAGGLE_ada6533c0a784aec5e90,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b0c05fc0063b47305645,perceptual,FITZPATRICK17K_C_5a713d9ac757d0b15a9138d586ef874c,fitzpatrick17k_c,,DERMNET_KAGGLE_dcbe862c4a4aa8783c38,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b0f7bbdfd53f69a56d48,perceptual,FITZPATRICK17K_C_51bc35ea07c27621b3abe3c1bf07a034,fitzpatrick17k_c,D014,DERMNET_KAGGLE_0b4dc969aaae3e6b47f4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b0fa1c68923108838fe6,perceptual,FITZPATRICK17K_C_e90a0c87b743d90740e477d96ba5d24c,fitzpatrick17k_c,D005,DERMNET_KAGGLE_957946d62324146342f7,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b24e37e71260c7e13c24,perceptual,FITZPATRICK17K_C_4c13340c2a4e28252816d39fa018bbc8,fitzpatrick17k_c,D016,DERMNET_KAGGLE_9089e10ed762f2d7d436,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b24e37e71260c7e13c24,perceptual,FITZPATRICK17K_C_4c13340c2a4e28252816d39fa018bbc8,fitzpatrick17k_c,D016,DERMNET_KAGGLE_f12c606ecbf4cd9e554d,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b3cf4576362ccef31f10,perceptual,FITZPATRICK17K_C_08df04c5cea40bb194f1d303f97c301f,fitzpatrick17k_c,D014,DERMNET_KAGGLE_f58ce87399dd88cab295,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b44ce568cb5cf4f54789,perceptual,FITZPATRICK17K_C_a3f5f8e2845ee0342da6d6968dffbcec,fitzpatrick17k_c,D007,DERMNET_KAGGLE_082ee95fdd23ef04a207,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b6a817c6c28a1affe298,perceptual,FITZPATRICK17K_C_2d1714ec6d8fb7089eea8d8e301564e1,fitzpatrick17k_c,,DERMNET_KAGGLE_03a310de0f96fe99a63e,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b721dc3cce6b1f830b45,perceptual,FITZPATRICK17K_C_7f6854bf31f5015bad2c299fe6cefa25,fitzpatrick17k_c,,DERMNET_KAGGLE_73b65fbf96fcf813edb2,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b7311068e471692cac3b,perceptual,FITZPATRICK17K_C_21e691f1030dc8f08e60655e9747ba47,fitzpatrick17k_c,,DERMNET_KAGGLE_fc8ad6a2cea5b4968de1,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b78ae784f032d6431d01,perceptual,FITZPATRICK17K_C_9126ac2ac14253044c9ebe025c46f525,fitzpatrick17k_c,,DERMNET_KAGGLE_eee5d9ca41f56f2ad2d6,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b7b7d77de64fdc9d5ee7,perceptual,FITZPATRICK17K_C_d05a9fe83cf48fc727d48995f4ff06b5,fitzpatrick17k_c,D014,DERMNET_KAGGLE_7ea6a488b1fbed58df66,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b7d184d9988cc98f67c3,perceptual,FITZPATRICK17K_C_f0bad4eac2969ce9efe3116bda407e70,fitzpatrick17k_c,D005,DERMNET_KAGGLE_3dab134fd0933bea17e6,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_b9fc117e2f54a8676480,perceptual,FITZPATRICK17K_C_bd8d943866da9d5ec25b73cafdd90f7d,fitzpatrick17k_c,,DERMNET_KAGGLE_f96422216aeb1b42796b,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bb210eecb86822bd57c7,perceptual,FITZPATRICK17K_C_0eee4ba7249e41b3a8e09d3d7a2a1632,fitzpatrick17k_c,D005,DERMNET_KAGGLE_dafaa908867cfbaabef4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bb34b08c9517417487a7,perceptual,FITZPATRICK17K_C_95189ee05b838eae30e5e28a3e2b28cc,fitzpatrick17k_c,D007,DERMNET_KAGGLE_62aa8b473d5c2469b8fe,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bb86176d95b694fe962d,perceptual,FITZPATRICK17K_C_f42c3c3b1763375b2db98a5de2fcf141,fitzpatrick17k_c,,DERMNET_KAGGLE_2a65f1e5061eb42d4662,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bbb0fd9886f0ecda9bf6,perceptual,FITZPATRICK17K_C_a3636876ca1f018346d94d051e304188,fitzpatrick17k_c,D009,DERMNET_KAGGLE_08986fbc9f92528cda77,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bbd25b56cbb4f34f9a56,perceptual,FITZPATRICK17K_C_f163e9298eb69e5cc6c9e8af212b63ce,fitzpatrick17k_c,D014,DERMNET_KAGGLE_23fed544b706b88bf377,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bbd25b56cbb4f34f9a56,perceptual,FITZPATRICK17K_C_f163e9298eb69e5cc6c9e8af212b63ce,fitzpatrick17k_c,D014,DERMNET_KAGGLE_90bd6deb87fc3ef2cbd4,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bbd9dd9abe640da52a04,perceptual,FITZPATRICK17K_C_13adab488f0d546393badd628e6b0cab,fitzpatrick17k_c,,DERMNET_KAGGLE_13ecb8481c203af508f3,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bc25c72f69979156b988,perceptual,FITZPATRICK17K_C_8cc4868913a30a4143c7b7836e0aa7da,fitzpatrick17k_c,D011,DERMNET_KAGGLE_373faec7242f9644f636,dermnet_kaggle,,2,True,True,False
3,cross_dataset_overlap,pending,DUPLICATE_bc25c72f69979156b988,perceptual,FITZPATRICK17K_C_8cc4868913a30a4143c7b7836e0aa7da,fitzpatrick17k_c,D011,DERMNET_KAGGLE_8a7a89200fd1f21ceda4,dermnet_kaggle,,2,True,True,False
